SVN,Year,Month,Day,Hour,Minute,Second,X_m,Y_m,Z_m,U_m/s,V_m/s,W_m/s,UTC,x_moon,y_moon,z_moon,x_sun,y_sun,z_sun,MJD
46,2020,3,10,5,44,41.97,-13476443.388,-22908059.661,649649.459,1821.76332,-1155.2111400000001,-3213.48575,2020-03-10 05:44:41.970,-355284285.07672787,4940067.312337212,35852285.930200376,146246413755.60657,-24033614710.79519,-10418555582.272518,58918.23937465277
46,2020,3,10,5,59,41.97,-11725906.067,-23748192.358,-2239783.343,2062.7735199999997,-709.0241900000001,-3198.27233,2020-03-10 05:59:41.970,-355333726.3255004,4026442.8711281503,35469128.93485679,146251575085.17218,-24009319933.179363,-10408023690.839529,58918.24979131943
46,2020,3,10,6,14,41.97,-9774035.502999999,-24180553.43,-5090744.3549999995,2268.522,-250.34584999999998,-3128.1023999999998,2020-03-10 06:14:41.970,-355380640.14249474,3112794.9866606737,35085718.678810395,146256731652.0024,-23985024368.98633,-10397491461.365877,58918.2602079861
46,2020,3,10,6,29,41.97,-7654226.284,-24197423.472999997,-7854209.4059999995,2435.42634,212.96714,-3004.10257,2020-03-10 06:29:41.970,-355425026.1719881,2199130.237330451,34702057.92191296,146261883455.97253,-23960728018.939346,-10386958894.166199,58918.27062465277
46,2020,3,10,6,44,41.97,-5402806.243,-23798210.09,-10482587.172,2560.56056,672.95624,-2828.32666,2020-03-10 06:44:41.970,-355466884.0808755,1285455.2016886212,34318149.42627353,146267030496.95755,-23936430883.76167,-10376425989.55512,58918.28104131943
46,2020,3,10,6,59,41.97,-3058420.501,-22989478.334,-12930541.29,2641.70916,1121.69741,-2603.7255,2020-03-10 06:59:41.970,-355506213.55867255,371776.458358799,33933995.956223555,146272172774.8326,-23912132964.176575,-10365892747.84725,58918.2914579861
46,2020,3,10,7,14,41.97,-661372.137,-21784857.926,-15155778.148,2677.40929,1551.43824,-2334.1009599999998,2020-03-10 07:14:41.970,-355543014.31751776,-541899.4140456107,33549600.278282028,146277310289.47263,-23887834260.907368,-10355359169.357159,58918.30187465277
46,2020,3,10,7,29,41.97,1747069.4800000002,-20204827.560000002,-17119786.273999996,2666.98029,1954.73352,-2024.0444499999999,2020-03-10 07:29:41.970,-355577286.09217614,-1455565.8370043186,33164965.161120508,146282443040.7525,-23863534774.677334,-10344825254.39941,58918.31229131943
46,2020,3,10,7,44,41.97,4125380.8769999994,-18276378.861,-18788513.823000003,2610.5396600000004,2324.5767299999998,-1678.86101,2020-03-10 07:44:41.970,-355609028.6400403,-2369216.2321729134,32780093.375528138,146287571028.54675,-23839234506.209793,-10334291003.28855,58918.3227079861
46,2020,3,10,7,59,41.97,6432504.7530000005,-16032564.738,-20132971.563,2509.0049799999997,2654.52501,-1304.47993,2020-03-10 07:59:41.970,-355638241.7411311,-3282844.021465685,32394987.69437662,146292694252.73013,-23814933456.228096,-10323756416.339098,58918.33312465277
